ID,Date,Product_ID,Quantity,Unit_Price,Total,Staff_ID,Staff_Name,Sale_Time,Customer_ID
9706,2024-09-25,4,2,0.54,1.08,4,Katia,20:00,C2724
9707,2024-09-25,1,3,0.6,1.8,4,Katia,14:45,C0010
9708,2024-09-25,15,1,29.0,29.0,2,Angela,13:30,C0158
9709,2024-09-25,9,1,99.0,99.0,4,Katia,16:00,C2916
9710,2024-09-25,7,3,0.47,1.41,1,Fabrizio,19:00,C2832
9711,2024-09-25,8,2,0.61,1.22,3,Laura,20:15,C1182
9712,2024-09-25,4,1,0.54,0.54,1,Fabrizio,20:15,C2368
9713,2024-09-25,4,1,0.54,0.54,2,Angela,11:00,C1226
9714,2024-09-25,9,1,99.0,99.0,3,Laura,17:15,C0121
9715,2024-09-25,1,3,0.6,1.8,4,Katia,20:45,C2187
9716,2024-09-25,19,1,27.0,27.0,3,Laura,19:45,C0674
9717,2024-09-26,4,3,0.54,1.62,2,Angela,14:15,C2028
9718,2024-09-26,2,3,0.49,1.47,1,Fabrizio,17:30,C1284
9719,2024-09-26,17,1,30.0,30.0,3,Laura,11:45,C1457
9720,2024-09-26,11,1,699.0,699.0,1,Fabrizio,20:00,C0044
9721,2024-09-26,7,3,0.47,1.41,1,Fabrizio,13:00,C0816
9722,2024-09-26,13,1,169.0,169.0,1,Fabrizio,17:30,C1379
9723,2024-09-26,7,3,0.47,1.41,1,Fabrizio,10:45,C0098
9724,2024-09-26,11,1,699.0,699.0,3,Laura,14:45,C1895
9725,2024-09-26,11,1,699.0,699.0,1,Fabrizio,18:15,C2287
9726,2024-09-26,19,1,27.0,27.0,1,Fabrizio,12:00,C0475
9727,2024-09-26,21,1,32.0,32.0,2,Angela,09:00,C2572
9728,2024-09-26,13,1,169.0,169.0,2,Angela,13:45,C2605
9729,2024-09-26,4,1,0.54,0.54,3,Laura,10:30,C1416
9730,2024-09-26,1,3,0.6,1.8,3,Laura,15:30,C0009
9731,2024-09-26,16,1,30.0,30.0,2,Angela,11:15,C1537
9732,2024-09-26,5,3,0.72,2.16,3,Laura,14:15,C1413
9733,2024-09-26,3,2,0.7,1.4,3,Laura,19:00,C1863
9734,2024-09-26,3,1,0.7,0.7,2,Angela,17:30,C1234
9735,2024-09-26,15,1,29.0,29.0,2,Angela,18:45,C0616
9736,2024-09-26,13,1,169.0,169.0,4,Katia,20:00,C2200
9737,2024-09-26,7,1,0.47,0.47,4,Katia,18:00,C2458
9738,2024-09-26,19,1,27.0,27.0,2,Angela,11:00,C0010
9739,2024-09-26,13,1,169.0,169.0,2,Angela,16:45,C0552
9740,2024-09-26,7,2,0.47,0.94,3,Laura,20:45,C2604
9741,2024-09-26,21,1,32.0,32.0,4,Katia,13:00,C0880
9742,2024-09-26,5,2,0.72,1.44,2,Angela,20:15,C0268
9743,2024-09-26,5,1,0.72,0.72,1,Fabrizio,16:45,C2715
9744,2024-09-26,13,1,169.0,169.0,2,Angela,19:15,C0451
9745,2024-09-26,18,1,28.0,28.0,3,Laura,16:30,C2642
9746,2024-09-26,8,1,0.61,0.61,1,Fabrizio,14:45,C2446
9747,2024-09-26,16,1,30.0,30.0,3,Laura,16:15,C2969
9748,2024-09-26,6,1,0.74,0.74,4,Katia,15:00,C1392
9749,2024-09-26,4,1,0.54,0.54,4,Katia,13:30,C1083
9750,2024-09-26,3,1,0.7,0.7,1,Fabrizio,18:00,C0294
9751,2024-09-26,7,2,0.47,0.94,4,Katia,15:30,C2836
9752,2024-09-26,4,2,0.54,1.08,4,Katia,16:45,C0952
9753,2024-09-26,10,1,399.0,399.0,1,Fabrizio,12:30,C0869
9754,2024-09-26,20,1,31.0,31.0,1,Fabrizio,10:15,C0110
9755,2024-09-26,2,1,0.49,0.49,1,Fabrizio,15:15,C1566
9756,2024-09-26,7,3,0.47,1.41,3,Laura,20:15,C2155
9757,2024-09-26,14,1,85.0,85.0,3,Laura,11:45,C1013
9758,2024-09-26,13,1,169.0,169.0,1,Fabrizio,13:45,C2345
9759,2024-09-26,2,2,0.49,0.98,3,Laura,12:15,C2887
9760,2024-09-26,1,2,0.6,1.2,2,Angela,11:30,C1855
9761,2024-09-26,12,1,199.0,199.0,4,Katia,15:30,C1989
9762,2024-09-26,21,1,32.0,32.0,1,Fabrizio,12:15,C0845
9763,2024-09-26,21,1,32.0,32.0,3,Laura,09:00,C1708
9764,2024-09-26,6,1,0.74,0.74,2,Angela,10:45,C2127
9765,2024-09-26,10,1,399.0,399.0,4,Katia,12:45,C2008
9766,2024-09-26,21,1,32.0,32.0,2,Angela,19:15,C1274
9767,2024-09-26,1,3,0.6,1.8,1,Fabrizio,09:00,C2778
9768,2024-09-27,20,1,31.0,31.0,2,Angela,14:30,C0339
9769,2024-09-27,3,2,0.7,1.4,1,Fabrizio,09:15,C2105
9770,2024-09-27,10,1,399.0,399.0,1,Fabrizio,20:00,C2968
9771,2024-09-27,18,1,28.0,28.0,4,Katia,17:00,C0147
9772,2024-09-27,12,1,199.0,199.0,3,Laura,09:00,C0746
9773,2024-09-27,6,2,0.74,1.48,2,Angela,18:00,C1041
9774,2024-09-27,17,1,30.0,30.0,3,Laura,10:30,C2416
9775,2024-09-27,10,1,399.0,399.0,3,Laura,12:30,C2757
9776,2024-09-27,4,2,0.54,1.08,2,Angela,11:30,C1213
9777,2024-09-27,14,1,85.0,85.0,4,Katia,10:15,C2296
9778,2024-09-27,17,1,30.0,30.0,4,Katia,17:00,C2198
9779,2024-09-27,3,1,0.7,0.7,2,Angela,19:30,C0714
9780,2024-09-27,10,1,399.0,399.0,3,Laura,09:30,C2265
9781,2024-09-27,3,2,0.7,1.4,4,Katia,10:15,C2718
9782,2024-09-27,21,1,32.0,32.0,4,Katia,14:00,C2909
9783,2024-09-27,13,1,169.0,169.0,4,Katia,18:30,C1611
9784,2024-09-27,19,1,27.0,27.0,2,Angela,15:30,C1419
9785,2024-09-27,17,1,30.0,30.0,3,Laura,14:30,C1787
9786,2024-09-27,13,1,169.0,169.0,3,Laura,20:15,C0304
9787,2024-09-27,13,1,169.0,169.0,2,Angela,12:00,C1582
9788,2024-09-27,3,2,0.7,1.4,2,Angela,11:45,C2451
9789,2024-09-27,16,1,30.0,30.0,2,Angela,19:30,C1878
9790,2024-09-27,8,1,0.61,0.61,3,Laura,13:15,C2908
9791,2024-09-27,6,2,0.74,1.48,2,Angela,18:00,C0380
9792,2024-09-27,4,3,0.54,1.62,3,Laura,15:00,C2500
9793,2024-09-27,18,1,28.0,28.0,1,Fabrizio,14:30,C0694
9794,2024-09-27,12,1,199.0,199.0,2,Angela,18:00,C1619
9795,2024-09-27,11,1,699.0,699.0,4,Katia,12:00,C2193
9796,2024-09-27,18,1,28.0,28.0,2,Angela,15:45,C0050
9797,2024-09-27,20,1,31.0,31.0,4,Katia,12:00,C1448
9798,2024-09-27,17,1,30.0,30.0,3,Laura,17:45,C2391
9799,2024-09-27,2,2,0.49,0.98,2,Angela,16:30,C2930
9800,2024-09-27,12,1,199.0,199.0,2,Angela,09:30,C1756
9801,2024-09-27,13,1,169.0,169.0,2,Angela,09:00,C2938
9802,2024-09-27,3,2,0.7,1.4,3,Laura,19:00,C1880
9803,2024-09-27,5,3,0.72,2.16,3,Laura,15:45,C2810
9804,2024-09-27,17,1,30.0,30.0,2,Angela,15:15,C0848
9805,2024-09-27,15,1,29.0,29.0,4,Katia,17:00,C2972
9806,2024-09-27,16,1,30.0,30.0,2,Angela,10:00,C1196
9807,2024-09-27,11,1,699.0,699.0,4,Katia,20:00,C1513
9808,2024-09-27,7,1,0.47,0.47,3,Laura,18:15,C1383
9809,2024-09-27,19,1,27.0,27.0,1,Fabrizio,12:30,C2237
9810,2024-09-27,21,1,32.0,32.0,4,Katia,09:00,C1553
9811,2024-09-27,18,1,28.0,28.0,1,Fabrizio,10:45,C2458
9812,2024-09-27,9,1,99.0,99.0,4,Katia,13:15,C0227
9813,2024-09-27,12,1,199.0,199.0,2,Angela,10:15,C1808
9814,2024-09-27,9,1,99.0,99.0,2,Angela,09:15,C0213
9815,2024-09-27,14,1,85.0,85.0,3,Laura,20:00,C0419
9816,2024-09-27,16,1,30.0,30.0,2,Angela,17:45,C1876
9817,2024-09-27,20,1,31.0,31.0,3,Laura,19:45,C0919
9818,2024-09-27,18,1,28.0,28.0,3,Laura,20:15,C0777
9819,2024-09-27,15,1,29.0,29.0,2,Angela,17:00,C1554
9820,2024-09-28,13,1,169.0,169.0,1,Fabrizio,18:15,C2269
9821,2024-09-28,5,3,0.72,2.16,2,Angela,15:00,C0176
9822,2024-09-28,8,1,0.61,0.61,4,Katia,11:15,C2632
9823,2024-09-28,10,1,399.0,399.0,3,Laura,20:45,C1346
9824,2024-09-28,3,3,0.7,2.1,2,Angela,12:15,C0535
9825,2024-09-28,17,1,30.0,30.0,4,Katia,09:30,C2773
9826,2024-09-28,14,1,85.0,85.0,2,Angela,11:30,C1418
9827,2024-09-28,1,1,0.6,0.6,1,Fabrizio,15:15,C1830
9828,2024-09-28,16,1,30.0,30.0,4,Katia,14:00,C1664
9829,2024-09-28,2,1,0.49,0.49,2,Angela,14:00,C0324
9830,2024-09-28,1,2,0.6,1.2,1,Fabrizio,14:00,C0085
9831,2024-09-28,5,1,0.72,0.72,1,Fabrizio,10:15,C0887
9832,2024-09-28,19,1,27.0,27.0,3,Laura,17:45,C0112
9833,2024-09-28,15,1,29.0,29.0,4,Katia,16:30,C2676
9834,2024-09-28,3,3,0.7,2.1,3,Laura,11:30,C0949
9835,2024-09-28,16,1,30.0,30.0,4,Katia,20:30,C2798
9836,2024-09-28,17,1,30.0,30.0,1,Fabrizio,13:30,C1422
9837,2024-09-28,18,1,28.0,28.0,4,Katia,09:30,C0052
9838,2024-09-28,10,1,399.0,399.0,1,Fabrizio,14:15,C2132
9839,2024-09-28,6,1,0.74,0.74,4,Katia,10:00,C2760
9840,2024-09-28,7,2,0.47,0.94,1,Fabrizio,19:00,C2779
9841,2024-09-28,4,2,0.54,1.08,4,Katia,13:00,C0741
9842,2024-09-28,4,1,0.54,0.54,1,Fabrizio,20:30,C2877
9843,2024-09-28,12,1,199.0,199.0,1,Fabrizio,18:15,C0425
9844,2024-09-28,2,2,0.49,0.98,1,Fabrizio,12:00,C1045
9845,2024-09-28,6,1,0.74,0.74,3,Laura,18:15,C1712
9846,2024-09-28,12,1,199.0,199.0,2,Angela,13:45,C0056
9847,2024-09-28,18,1,28.0,28.0,4,Katia,17:00,C2860
9848,2024-09-28,5,2,0.72,1.44,2,Angela,14:15,C0807
9849,2024-09-28,19,1,27.0,27.0,3,Laura,10:45,C0655
9850,2024-09-28,19,1,27.0,27.0,3,Laura,13:45,C1007
9851,2024-09-28,15,1,29.0,29.0,1,Fabrizio,19:15,C0908
9852,2024-09-28,3,3,0.7,2.1,1,Fabrizio,17:00,C0008
9853,2024-09-28,6,3,0.74,2.22,2,Angela,18:00,C2172
9854,2024-09-28,12,1,199.0,199.0,2,Angela,12:45,C1782
9855,2024-09-28,16,1,30.0,30.0,4,Katia,15:15,C1125
9856,2024-09-28,14,1,85.0,85.0,4,Katia,17:15,C0990
9857,2024-09-28,6,2,0.74,1.48,4,Katia,17:00,C2883
9858,2024-09-28,21,1,32.0,32.0,2,Angela,12:15,C2814
9859,2024-09-28,3,3,0.7,2.1,2,Angela,09:30,C1104
9860,2024-09-28,15,1,29.0,29.0,3,Laura,13:00,C2079
9861,2024-09-28,19,1,27.0,27.0,1,Fabrizio,09:15,C0378
9862,2024-09-28,19,1,27.0,27.0,3,Laura,10:30,C2378
9863,2024-09-28,8,1,0.61,0.61,3,Laura,15:30,C1950
9864,2024-09-28,14,1,85.0,85.0,2,Angela,10:30,C1323
9865,2024-09-28,18,1,28.0,28.0,3,Laura,18:30,C0282
9866,2024-09-28,21,1,32.0,32.0,3,Laura,16:30,C1036
9867,2024-09-28,18,1,28.0,28.0,1,Fabrizio,19:00,C0639
9868,2024-09-28,20,1,31.0,31.0,3,Laura,17:00,C2920
9869,2024-09-28,6,3,0.74,2.22,4,Katia,10:30,C2747
9870,2024-09-28,6,1,0.74,0.74,2,Angela,16:00,C0069
9871,2024-09-28,6,1,0.74,0.74,4,Katia,14:45,C2889
9872,2024-09-28,15,1,29.0,29.0,3,Laura,13:45,C1839
9873,2024-09-28,18,1,28.0,28.0,3,Laura,14:15,C2071
9874,2024-09-28,12,1,199.0,199.0,4,Katia,20:00,C0337
9875,2024-09-28,2,2,0.49,0.98,2,Angela,18:45,C2475
9876,2024-09-28,15,1,29.0,29.0,2,Angela,17:30,C2893
9877,2024-09-28,1,3,0.6,1.8,1,Fabrizio,19:45,C2257
9878,2024-09-28,11,1,699.0,699.0,4,Katia,18:45,C0215
9879,2024-09-28,9,1,99.0,99.0,1,Fabrizio,13:30,C0635
9880,2024-09-29,21,1,32.0,32.0,3,Laura,18:30,C0423
9881,2024-09-29,5,2,0.72,1.44,1,Fabrizio,13:45,C2121
9882,2024-09-29,20,1,31.0,31.0,3,Laura,10:45,C2871
9883,2024-09-29,8,1,0.61,0.61,2,Angela,18:45,C0786
9884,2024-09-29,8,3,0.61,1.83,4,Katia,16:15,C0938
9885,2024-09-29,3,1,0.7,0.7,1,Fabrizio,16:15,C1772
9886,2024-09-29,3,1,0.7,0.7,3,Laura,18:30,C1690
9887,2024-09-29,20,1,31.0,31.0,1,Fabrizio,10:45,C1298
9888,2024-09-29,3,1,0.7,0.7,4,Katia,20:30,C1257
9889,2024-09-29,20,1,31.0,31.0,1,Fabrizio,10:45,C2337
9890,2024-09-29,16,1,30.0,30.0,1,Fabrizio,10:00,C2603
9891,2024-09-29,4,3,0.54,1.62,2,Angela,17:45,C0439
9892,2024-09-29,19,1,27.0,27.0,3,Laura,13:30,C1338
9893,2024-09-29,20,1,31.0,31.0,1,Fabrizio,17:45,C1534
9894,2024-09-29,9,1,99.0,99.0,1,Fabrizio,15:45,C1418
9895,2024-09-29,15,1,29.0,29.0,2,Angela,20:30,C2076
9896,2024-09-29,9,1,99.0,99.0,2,Angela,16:15,C0270
9897,2024-09-29,7,1,0.47,0.47,3,Laura,12:00,C1491
9898,2024-09-29,13,1,169.0,169.0,3,Laura,09:00,C1946
9899,2024-09-29,15,1,29.0,29.0,3,Laura,13:30,C2122
9900,2024-09-29,19,1,27.0,27.0,3,Laura,19:15,C1681
9901,2024-09-29,18,1,28.0,28.0,2,Angela,13:30,C0674
9902,2024-09-29,14,1,85.0,85.0,1,Fabrizio,15:45,C2294
9903,2024-09-29,17,1,30.0,30.0,2,Angela,09:00,C0410
9904,2024-09-29,6,2,0.74,1.48,2,Angela,15:15,C2546
9905,2024-09-29,13,1,169.0,169.0,2,Angela,19:30,C1442
9906,2024-09-29,10,1,399.0,399.0,3,Laura,10:00,C2259
9907,2024-09-29,4,1,0.54,0.54,2,Angela,11:15,C0792
9908,2024-09-29,10,1,399.0,399.0,1,Fabrizio,16:30,C1247
9909,2024-09-29,4,1,0.54,0.54,2,Angela,10:45,C0360
9910,2024-09-29,4,3,0.54,1.62,2,Angela,16:00,C0582
9911,2024-09-29,8,1,0.61,0.61,4,Katia,20:30,C1044
9912,2024-09-29,2,2,0.49,0.98,2,Angela,20:15,C0423
9913,2024-09-29,14,1,85.0,85.0,2,Angela,17:15,C0121
9914,2024-09-29,2,2,0.49,0.98,1,Fabrizio,20:15,C2221
9915,2024-09-29,1,1,0.6,0.6,3,Laura,19:00,C0034
9916,2024-09-29,19,1,27.0,27.0,2,Angela,12:30,C2966
9917,2024-09-29,15,1,29.0,29.0,1,Fabrizio,20:00,C0071
9918,2024-09-29,12,1,199.0,199.0,1,Fabrizio,19:45,C0545
9919,2024-09-29,12,1,199.0,199.0,1,Fabrizio,18:00,C2822
9920,2024-09-29,21,1,32.0,32.0,1,Fabrizio,12:45,C2832
9921,2024-09-29,13,1,169.0,169.0,4,Katia,14:15,C0968
9922,2024-09-29,16,1,30.0,30.0,2,Angela,15:45,C0535
9923,2024-09-29,18,1,28.0,28.0,4,Katia,09:30,C0014
9924,2024-09-29,11,1,699.0,699.0,2,Angela,17:00,C1330
9925,2024-09-29,18,1,28.0,28.0,2,Angela,11:45,C0271
9926,2024-09-29,2,1,0.49,0.49,3,Laura,09:45,C1797
9927,2024-09-29,5,1,0.72,0.72,1,Fabrizio,11:15,C1518
9928,2024-09-29,8,3,0.61,1.83,4,Katia,10:00,C1584
9929,2024-09-29,2,1,0.49,0.49,2,Angela,15:00,C0463
9930,2024-09-29,3,2,0.7,1.4,1,Fabrizio,13:15,C0523
9931,2024-09-29,3,2,0.7,1.4,1,Fabrizio,20:45,C2818
9932,2024-09-29,5,2,0.72,1.44,1,Fabrizio,12:15,C0855
9933,2024-09-29,7,1,0.47,0.47,1,Fabrizio,20:45,C2840
9934,2024-09-29,10,1,399.0,399.0,3,Laura,10:30,C2046
9935,2024-09-29,21,1,32.0,32.0,1,Fabrizio,14:45,C0443
9936,2024-09-29,19,1,27.0,27.0,4,Katia,14:15,C2299
9937,2024-09-29,11,1,699.0,699.0,4,Katia,11:30,C2208
9938,2024-09-30,18,1,28.0,28.0,4,Katia,12:30,C2084
9939,2024-09-30,20,1,31.0,31.0,1,Fabrizio,17:30,C2928
9940,2024-09-30,21,1,32.0,32.0,1,Fabrizio,17:15,C1222
9941,2024-09-30,5,2,0.72,1.44,3,Laura,13:30,C2441
9942,2024-09-30,7,1,0.47,0.47,2,Angela,20:45,C1228
9943,2024-09-30,17,1,30.0,30.0,3,Laura,18:30,C2092
9944,2024-09-30,18,1,28.0,28.0,3,Laura,15:30,C2363
9945,2024-09-30,15,1,29.0,29.0,2,Angela,20:30,C0408
9946,2024-09-30,6,3,0.74,2.22,4,Katia,12:30,C0895
9947,2024-09-30,16,1,30.0,30.0,1,Fabrizio,11:00,C2254
9948,2024-09-30,12,1,199.0,199.0,3,Laura,19:15,C1265
9949,2024-09-30,13,1,169.0,169.0,2,Angela,20:00,C2089
9950,2024-09-30,10,1,399.0,399.0,4,Katia,19:00,C2636
9951,2024-09-30,18,1,28.0,28.0,2,Angela,16:30,C2011
9952,2024-09-30,8,3,0.61,1.83,3,Laura,11:00,C2762
9953,2024-09-30,16,1,30.0,30.0,4,Katia,13:15,C1387
9954,2024-09-30,8,3,0.61,1.83,4,Katia,11:30,C0898
9955,2024-09-30,7,3,0.47,1.41,1,Fabrizio,16:15,C0095
9956,2024-09-30,4,3,0.54,1.62,2,Angela,16:00,C0540
9957,2024-09-30,7,1,0.47,0.47,1,Fabrizio,16:00,C2107
9958,2024-09-30,1,2,0.6,1.2,1,Fabrizio,18:00,C2902
9959,2024-09-30,2,2,0.49,0.98,3,Laura,09:00,C0509
9960,2024-09-30,14,1,85.0,85.0,4,Katia,09:30,C2561
9961,2024-09-30,15,1,29.0,29.0,2,Angela,17:15,C2847
9962,2024-09-30,19,1,27.0,27.0,1,Fabrizio,10:45,C1046
9963,2024-09-30,3,2,0.7,1.4,1,Fabrizio,16:15,C0738
9964,2024-09-30,7,1,0.47,0.47,3,Laura,17:30,C1228
9965,2024-09-30,8,1,0.61,0.61,1,Fabrizio,14:15,C2747
9966,2024-09-30,13,1,169.0,169.0,1,Fabrizio,11:15,C2935
9967,2024-09-30,16,1,30.0,30.0,3,Laura,17:45,C0471
9968,2024-09-30,3,3,0.7,2.1,2,Angela,10:00,C0284
9969,2024-09-30,17,1,30.0,30.0,2,Angela,15:30,C0372
9970,2024-09-30,5,1,0.72,0.72,3,Laura,09:45,C1522
9971,2024-09-30,5,3,0.72,2.16,3,Laura,11:15,C2903
9972,2024-09-30,16,1,30.0,30.0,1,Fabrizio,18:15,C2177
9973,2024-09-30,1,2,0.6,1.2,4,Katia,15:00,C1404
9974,2024-09-30,11,1,699.0,699.0,3,Laura,16:45,C0507
9975,2024-09-30,11,1,699.0,699.0,3,Laura,09:00,C1119
9976,2024-09-30,12,1,199.0,199.0,4,Katia,20:15,C0578
9977,2024-09-30,6,1,0.74,0.74,3,Laura,16:00,C1201
9978,2024-09-30,9,1,99.0,99.0,4,Katia,14:30,C2521
9979,2024-09-30,17,1,30.0,30.0,3,Laura,19:45,C1008
9980,2024-09-30,4,1,0.54,0.54,4,Katia,17:45,C0668
9981,2024-09-30,17,1,30.0,30.0,2,Angela,11:15,C1447
9982,2024-09-30,18,1,28.0,28.0,4,Katia,18:00,C1908
9983,2024-09-30,10,1,399.0,399.0,4,Katia,10:30,C2368
9984,2024-09-30,1,3,0.6,1.8,2,Angela,10:45,C2106
9985,2024-09-30,4,2,0.54,1.08,3,Laura,16:45,C0273
9986,2024-09-30,13,1,169.0,169.0,3,Laura,19:15,C1222
9987,2024-09-30,20,1,31.0,31.0,4,Katia,11:45,C0041
9988,2024-10-01,2,2,0.49,0.98,2,Angela,11:15,C0738
9989,2024-10-01,7,2,0.47,0.94,3,Laura,11:00,C1797
9990,2024-10-01,14,1,85.0,85.0,4,Katia,17:30,C1269
9991,2024-10-01,19,1,27.0,27.0,1,Fabrizio,11:30,C0709
9992,2024-10-01,7,3,0.47,1.41,3,Laura,10:45,C2284
9993,2024-10-01,4,3,0.54,1.62,1,Fabrizio,10:45,C0126
9994,2024-10-01,13,1,169.0,169.0,2,Angela,16:15,C0778
9995,2024-10-01,14,1,85.0,85.0,4,Katia,11:15,C0836
9996,2024-10-01,5,3,0.72,2.16,2,Angela,18:15,C2188
9997,2024-10-01,10,1,399.0,399.0,2,Angela,17:30,C0879
9998,2024-10-01,19,1,27.0,27.0,2,Angela,11:15,C0394
9999,2024-10-01,11,1,699.0,699.0,4,Katia,10:45,C0828
10000,2024-10-01,3,2,0.7,1.4,2,Angela,14:45,C2175
10001,2024-10-01,1,2,0.6,1.2,4,Katia,09:15,C1944
10002,2024-10-01,6,3,0.74,2.22,4,Katia,14:00,C0837
10003,2024-10-01,13,1,169.0,169.0,4,Katia,15:45,C0525
10004,2024-10-01,16,1,30.0,30.0,2,Angela,15:45,C1252
10005,2024-10-01,16,1,30.0,30.0,3,Laura,10:30,C0146
10006,2024-10-01,8,2,0.61,1.22,4,Katia,09:45,C0735
10007,2024-10-01,14,1,85.0,85.0,4,Katia,13:45,C2776
10008,2024-10-01,19,1,27.0,27.0,2,Angela,17:00,C1924
10009,2024-10-01,20,1,31.0,31.0,3,Laura,20:00,C0169
10010,2024-10-01,14,1,85.0,85.0,3,Laura,20:30,C1562
10011,2024-10-01,11,1,699.0,699.0,3,Laura,19:30,C1149
10012,2024-10-01,3,2,0.7,1.4,3,Laura,12:45,C0300
10013,2024-10-01,1,3,0.6,1.8,2,Angela,18:15,C0938
10014,2024-10-01,2,3,0.49,1.47,3,Laura,13:15,C0522
10015,2024-10-01,10,1,399.0,399.0,4,Katia,10:30,C2153
10016,2024-10-01,12,1,199.0,199.0,3,Laura,12:45,C0618
10017,2024-10-01,13,1,169.0,169.0,1,Fabrizio,17:45,C0969
10018,2024-10-01,20,1,31.0,31.0,2,Angela,18:15,C1718
10019,2024-10-01,5,3,0.72,2.16,1,Fabrizio,15:45,C1936
10020,2024-10-01,4,1,0.54,0.54,1,Fabrizio,09:00,C0506
10021,2024-10-01,19,1,27.0,27.0,3,Laura,15:00,C0302
10022,2024-10-01,7,1,0.47,0.47,4,Katia,15:00,C0653
10023,2024-10-01,15,1,29.0,29.0,1,Fabrizio,17:15,C0064
10024,2024-10-01,9,1,99.0,99.0,1,Fabrizio,19:00,C2638
10025,2024-10-01,5,2,0.72,1.44,2,Angela,12:00,C2280
10026,2024-10-01,10,1,399.0,399.0,3,Laura,17:00,C1623
10027,2024-10-01,8,2,0.61,1.22,1,Fabrizio,13:45,C0319
10028,2024-10-01,16,1,30.0,30.0,4,Katia,12:00,C1682
10029,2024-10-01,14,1,85.0,85.0,1,Fabrizio,18:00,C0829
10030,2024-10-01,6,1,0.74,0.74,4,Katia,17:45,C0092
10031,2024-10-01,15,1,29.0,29.0,1,Fabrizio,09:30,C0961
10032,2024-10-01,4,3,0.54,1.62,2,Angela,12:30,C0064
10033,2024-10-01,7,2,0.47,0.94,2,Angela,17:15,C0844
10034,2024-10-01,12,1,199.0,199.0,4,Katia,09:45,C0219
10035,2024-10-01,6,3,0.74,2.22,1,Fabrizio,15:30,C0704
10036,2024-10-01,8,1,0.61,0.61,4,Katia,10:00,C0619
10037,2024-10-01,2,2,0.49,0.98,2,Angela,19:30,C1933
10038,2024-10-01,20,1,31.0,31.0,2,Angela,18:45,C0247
10039,2024-10-01,14,1,85.0,85.0,2,Angela,15:30,C0964
10040,2024-10-01,5,1,0.72,0.72,3,Laura,18:15,C1497
10041,2024-10-01,14,1,85.0,85.0,4,Katia,20:30,C1014
10042,2024-10-01,11,1,699.0,699.0,3,Laura,11:45,C0057
10043,2024-10-01,5,2,0.72,1.44,3,Laura,12:00,C1069
10044,2024-10-01,4,2,0.54,1.08,2,Angela,13:15,C1110
10045,2024-10-01,9,1,99.0,99.0,4,Katia,15:45,C2029
10046,2024-10-01,21,1,32.0,32.0,2,Angela,09:15,C1062
10047,2024-10-01,9,1,99.0,99.0,3,Laura,19:00,C2230
10048,2024-10-02,4,3,0.54,1.62,2,Angela,15:45,C2212
10049,2024-10-02,10,1,399.0,399.0,2,Angela,10:00,C0757
10050,2024-10-02,6,3,0.74,2.22,4,Katia,17:30,C1859
10051,2024-10-02,3,2,0.7,1.4,2,Angela,17:30,C1913
10052,2024-10-02,13,1,169.0,169.0,2,Angela,19:15,C0126
10053,2024-10-02,2,3,0.49,1.47,2,Angela,19:30,C0267
10054,2024-10-02,7,3,0.47,1.41,4,Katia,20:15,C2402
10055,2024-10-02,10,1,399.0,399.0,1,Fabrizio,19:30,C1623
10056,2024-10-02,9,1,99.0,99.0,4,Katia,11:45,C1681
10057,2024-10-02,12,1,199.0,199.0,3,Laura,18:15,C1532
10058,2024-10-02,21,1,32.0,32.0,3,Laura,17:00,C2007
10059,2024-10-02,2,3,0.49,1.47,2,Angela,09:45,C0610
10060,2024-10-02,5,3,0.72,2.16,2,Angela,10:15,C0469
10061,2024-10-02,9,1,99.0,99.0,1,Fabrizio,15:45,C0801
10062,2024-10-02,3,1,0.7,0.7,4,Katia,17:15,C0133
10063,2024-10-02,15,1,29.0,29.0,1,Fabrizio,16:45,C2897
10064,2024-10-02,8,1,0.61,0.61,1,Fabrizio,15:00,C1020
10065,2024-10-02,6,3,0.74,2.22,3,Laura,19:15,C0318
10066,2024-10-02,1,1,0.6,0.6,3,Laura,17:15,C1601
10067,2024-10-02,19,1,27.0,27.0,2,Angela,09:00,C0711
10068,2024-10-02,17,1,30.0,30.0,1,Fabrizio,17:45,C0451
10069,2024-10-02,14,1,85.0,85.0,1,Fabrizio,11:45,C1882
10070,2024-10-02,19,1,27.0,27.0,1,Fabrizio,15:45,C1744
10071,2024-10-02,4,3,0.54,1.62,4,Katia,10:30,C1324
10072,2024-10-02,17,1,30.0,30.0,4,Katia,15:00,C2681
10073,2024-10-02,13,1,169.0,169.0,3,Laura,20:30,C0142
10074,2024-10-02,6,1,0.74,0.74,3,Laura,17:30,C1498
10075,2024-10-02,16,1,30.0,30.0,2,Angela,17:30,C2907
10076,2024-10-02,11,1,699.0,699.0,4,Katia,20:30,C0569
10077,2024-10-02,7,3,0.47,1.41,2,Angela,14:45,C2352
10078,2024-10-02,16,1,30.0,30.0,4,Katia,13:15,C2705
10079,2024-10-02,12,1,199.0,199.0,1,Fabrizio,16:45,C1580
10080,2024-10-02,21,1,32.0,32.0,4,Katia,16:45,C2692
10081,2024-10-02,9,1,99.0,99.0,3,Laura,14:15,C2641
10082,2024-10-02,8,2,0.61,1.22,4,Katia,14:30,C1889
10083,2024-10-02,20,1,31.0,31.0,1,Fabrizio,15:15,C0030
10084,2024-10-02,21,1,32.0,32.0,2,Angela,15:00,C1267
